,title,brand,price,description,colour,category
1259,ASOS DESIGN Rivington high waisted cord jegging in pink,ASOS DESIGN,53.97,"      For 24/7 glam    High rise   Two back pockets       Split hem    Skinny fit   Tight cut, regular on the waist ",missing,jeans
1260,Mango cropped high rise skinny jean in grey,Mango,53.96,"     For today, tomorrow and every day after  High-rise waist  Concealed fly      Functioning pockets      Cropped length  Skinny fit  Cut very closely from hips to hem ",missing,jeans
1261,Mango mom jeans in light blue,Mango,64.75,"     Buy them now, wear them forever  High rise  Concealed fly  Functional pockets  Slim leg  Relaxed fit  For a slouchy silhouette ",missing,jeans
1262,Reclaimed Vintage The '89 tapered jean in orange wash,Reclaimed Vintage,57.57,"     Surprise your monochrome palette with these      High rise  Concealed fly with button fastening   Functional pockets  Skinny, tapered fit  A skinny cut around the thigh with a narrow shape through the leg  Exclusive to ASOS ",missing,jeans
1263,ASOS DESIGN Lisbon mid rise skinny jeans in clean black in ankle grazer length,skinny jeans,44.98,"     Mid-weight power stretch denim      Five pocket styling      Streamlined fit to the leg opening      Mid rise      Skinny fit – cut closely to the body      Machine wash      98% Cotton, 2% Elastane      Our model wears a UK 8/W26"" L32"" and is 176cm/5'9.5"" tall ",missing,jeans
1264,Polo Ralph Lauren cord mom jeans,Polo Ralph Lauren,314.84,     They've already got your attention      Regular waist      Concealed fly with button fastening      Functional pockets      Regular fit  Just pick your usual size ,missing,jeans
1265,Oasis mid-rise skinny jeans in mid wash,Oasis,80.96,     Wear them again and again  Dark-blue wash  High-rise waist  Zip fly  Functional pockets  Skinny fit  A tight cut for a sleek shape ,missing,jeans
1266,Vero Moda high waist acid wash mom jean,Vero Moda,64.77,"     Buy them now, wear them forever  High-rise waist  Mid-wash finish  Concealed fly  Distressed details  Regular fit  Just select your usual size ",missing,jeans
1267,Miss Selfridge Lizzie high waist skinny jeans in black,Miss Selfridge,64.77,     A wardrobe staple   Clean black wash  High rise  Concealed fly  Five-pocket styling  Skinny fit  Cut closely from hips to hem ,missing,jeans
1268,Liquor N Poker distressed skinny boyfriend jean,Liquor N Poker,62.97,"     Add-to-bag potential: considerable  Regular rise       Zip fly      Functioning pockets  Ripped panels       Relaxed boyfriend fit  That slouchy, baggy feel ",missing,jeans
1269,ASOS DESIGN Maternity Ridley high waisted skinny jeans in black with shredded rips and under the bump waistband,ASOS Maternity,57.57,"     High-rise waist  Under the bump waistband  Concealed fly  Ripped detail  Your nan might not approve, but we do  Skinny fit - cut very close to the body      Designed to fit you from bump to baby ",missing,jeans
1270,ASOS DESIGN Ridley high waisted jeans in black coated with biker knee detail,ASOS DESIGN,62.97,"     Yeah, we like these, too  High rise      Concealed fly      Five pockets  Stitched panels to leg and reverse waistband  Zipped cuffs  Skinny fit   A tight cut for a sleek shape ",missing,jeans
1271,Only Curve straight leg jeans with high waist in light blue denim,Only,62.97,     It's all in the jeans  Mid-rise waist  Light-wash finish  Concealed fly  Belt loops      Functional pockets  Straight leg  Regular fit  Just select your usual size ,missing,jeans
1272,ASOS DESIGN Whitby low rise skinny jeans in clean black,ASOS DESIGN,39.58,     The perfect partner for all your nice tops      Low rise       Concealed fly      Functioning pockets      Skinny cut      Regular fit   Just select your usual size ,missing,jeans
1273,Topshop Tall Jamie skinny jeans in mid wash blue,Topshop,71.96,"     By them now, wear them forever  Concealed fly  Button fastening  Functional pockets  Skinny fit  Cut very closely from hips to hem ",missing,jeans
1274,Miss Selfridge Steffi skinny jeans,Miss Selfridge,50.37,     Wear them again and again  Dark-blue wash  High-rise waist      Zip fly      Functional back pockets  Skinny fit   Cut very closely to the body  ,missing,jeans
1275,ASOS DESIGN Curve Rivington high waisted jeggings with frayed knee rip detail,ASOS DESIGN,39.58,     Wear them again and again  High rise  Just like your standards      Zip fly      Two back pockets  Ripped knees  Skinny fit   A tight cut for a sleek shape ,missing,jeans
1276,ASOS DESIGN lisbon mid rise jeans in mid wash blue with frayed knee rips,ASOS DESIGN,53.97,     Part of our responsible edit  Mid-blue wash  Mid-rise waist  Concealed fly  Functional pockets  Ripped knees  Skinny fit   Cut very closely to the body  ,missing,jeans
1277,ASOS DESIGN Super high rise cigarette jeans in black velvet,ASOS DESIGN,57.57,"      A wardrobe staple since forever    High rise   Belt loops      Concealed fly      Five pockets  Slim fit  A close cut, regular on the waist ",missing,jeans
1278,Urban Bliss mom jean,Urban Bliss,57.57,"     For today, tomorrow and every day after  High-rise waist      Concealed fly      Functional pockets      Slim tapered leg      Sits on the ankle      Relaxed fit ",missing,jeans
1279,Abrand x Josephine Skriver High exposed button skinny jeans,Urban Bliss,161.92,      Designed in collaboration with Josephine Skriver   High rise  Button fly   Skinny fit  Cut very closely from hips to hem ,missing,jeans
1280,ASOS DESIGN Tapered boyfriend jeans with D-ring waist detail with curved seams in washed black,ASOS DESIGN,57.57,"     Part of our responsible edit  High rise  D-ring detail  Side pockets  Regular, tapered fit  A standard cut around the thigh with a narrow shape through the leg ",missing,jeans
1281,New Look Emilee Black Jegging,New Look,28.77,     A wardrobe staple      Stretch waist       Functional pockets       Close-cut bodycon fit ,missing,jeans
1282,River Island Amelie Marilyn skinny jeans in mid wash blue,River Island,75.56,      It's all in the jeans    Belt loops    Concealed fly    Five pockets    Distressed and ripped details   Skinny fit  Cut very closely from hips to hem ,missing,jeans
1283,ASOS DESIGN Petite Ridley high waisted skinny jeans in dark vintage stonewash with tab waisted detail,ASOS DESIGN,50.37,     Part of our responsible edit  High rise  Tab detail  Button fastening  Concealed fly  Functional pockets  Skinny fit  A narrow cut from hip to hem ,missing,jeans
1284,ASOS DESIGN Petite Rivington high waist jeggings in oxblood velvet,ASOS DESIGN,50.37,     Part of our responsible edit       High rise    Concealed fly with button fastening    Cropped length   Skinny fit  Cut very closely from hips to hem ,missing,jeans
1285,Bershka skinny jean in black,Bershka,35.96, They're long-term relationship material  High-rise waist  Concealed fly  Functional pockets   Skinny fit   Cut closely from hips to hem ,missing,jeans
1286,ASOS DESIGN Florence authentic straight leg jeans in bone chalky white wash,ASOS DESIGN,57.57,"     Buy them now, wear them forever  High rise       Concealed fly      Functioning pockets      Straight leg       Regular fit   Just select your usual size ",missing,jeans
1287,ASOS DESIGN Farleigh high waisted straight leg jeans in stone wash blue,ASOS DESIGN,57.57,     A wardrobe staple       Extreme high rise  Zip fastening  Nipped in at the waist      Slim leg stopping just above the ankle  Slim fit  A narrow cut that sits close to the body ,missing,jeans
1288,ASOS DESIGN Rivington high waisted stretch powerhold denim jeggings in black coated,ASOS DESIGN,53.97,     Part of our responsible edit      High rise  Concealed fly with button fastening       Functional pockets   Skinny fit  Cut very closely from hips to hem ,missing,jeans
1289,Reclaimed Vintage The '99 flare jean in washed black,Reclaimed Vintage,62.97,      They're long-term relationship material    High rise    Concealed fly       Functional pockets      Patch to reverse  Flared shape  Cut with a straight leg that flares at the knee  Exclusive to ASOS ,missing,jeans
1290,ASOS DESIGN Ridley high waisted skinny jeans in clean black with ripped knees,ultra skinny jeans,50.37,"     They're long-term relationship material      High-rise waist      <span style=""line-height: 1.3em;"">Zip fly   <span style=""line-height: 1.3em;"">Belt loops   <span style=""line-height: 1.3em;"">Five pockets    Ultra skinny fit through the leg   Contoured bottom lifting back pockets  Skinny fit  Cut closely from hips to hem ",missing,jeans
1291,River Island paperbag jeans in blue acid wash,River Island,80.96,     Add them to your everyday line-up      High rise  Paper-bag waist  Concealed fly       Functional pockets      Regular fit  Just select your usual size ,missing,jeans
1292,Only high waist skinny jean in black,Only,46.78,     You can never have too many  High-rise waist      Zip fly      Functioning pockets  Skinny fit   Cut very closely to the body  ,missing,jeans
1293,Bandia Maternity over the bump jegging with removable bump band,Bandia,50.37, Add-to-bag potential: considerable  Removable over-bump jersey insert   Faux fly  Super-skinny fit  Cut very closely from hips to hem  Designed to fit you from bump to baby ,missing,jeans
1294,& Other Stories flared leg jean in mid blue,& Other Stories,116.94,      Add them to your everyday line-up    High rise   Belt loops  Button fastening  Concealed fly   Side and back pockets  Flared shape  Cut with a skinny leg that flares at the knee ,missing,jeans
1295,ASOS DESIGN Ridley high waisted skinny jeans in mottled blue was with belt loop detail,ultra skinny jeans,50.37,     Wear them again and again  Mid-blue wash  Stretch added for comfort and fit  High rise  Concealed fly  Contoured bottom lifting back pockets  Raw-cut hem  Skinny fit  Cut closely from hips to hem ,missing,jeans
1296,GeBe Maternity over-the-bump skinny jeans in black,GeBe,62.97,     It's all in the jeans       Over-the-bump insert       Concealed fly      Functional pockets      Skinny jeans       Designed to fit through all stages of pregnancy ,missing,jeans
1297,Only Curve high waisted skinny jean in black wash,Only,53.97,     Add them to your everyday line-up  High-rise waist      Concealed fly      Functional pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1298,ASOS DESIGN Curve Balloon leg boyfriend jeans in mid blue wash,ASOS DESIGN,57.57,      You can always depend on denim    High rise   Belt loops  Concealed fly with button fastening  Side and back pockets  Balloon leg  Regular fit  True to size ,missing,jeans
1299,Miss Selfridge Mid Wash Skinny Jeans,Miss Selfridge,50.37,"     Buy them now, wear them forever  Mid-blue wash  Mid-rise waist   Concealed fly   Two back pockets       Skinny fit  Cut very closely to the body   Exclusive to ASOS ",missing,jeans
1300,Monki Oki skinny high waist jeans with organic cotton in mid blue,Monki,53.97,"     Made from organic cotton  Stretch denim      High rise      Zip fly      Functional pockets      Skinny fit - cut very closely to the body      Machine wash      85% Organic Cotton, 13% Polyester, 2% Elastane      Our model wears a UK 8/W26"" and is 173cm/5'8<span style=""line-height: 1.3em;"">"" tall   <span style=""line-height: 1.3em;""><b>Part of the Eco Edit</b>  ",missing,jeans
1301,Dr Denim high rise skinny jean in authentic wash,Dr Denim,80.96,"     You can always depend on denim  High-rise waist      Concealed fly  Functioning pockets  Skinny fit  Tight cut, regular on the waist ",missing,jeans
1302,Bershka mom jean in blue,Bershka,35.96,  Add them to your everyday line-up    High-rise waist   Zip fly  Functional pockets  Slim tapered leg  Sits on the ankle  Relaxed fit ,missing,jeans
1303,J Brand Lillie high rise crop skinny jeans,J Brand,494.75,     Add them to your everyday line-up  High rise  Belt loops  Button fastening  Side and back pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
1304,ASOS DESIGN Curve Recycled Farleigh high waisted slim mom jeans in flat blue,ASOS DESIGN,53.97,     A wardrobe staple   High rise  Just like your standards      Concealed fly      Five pockets  Slim fit  A narrow cut that sits close to the body ,missing,jeans
1305,Miss Selfridge skinny jeans in grey,Miss Selfridge,64.77,     They're long-term relationship material  High-rise waist  Concealed fly  Functional pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
