,title,brand,price,description,colour,category
2557,South Beach metallic mesh beach trousers in gold,South Beach,53.97,     Meet you by the pool       Semi-sheer      Stretch waist       Metallic finish       Regular fit  A standard cut for a classic shape ,missing,bottoms
2558,Nike grey essentials slim joggers,Nike,62.97,"     Your casual vibe, sorted   Drawstring waistband  Small Nike logo  Fitted cuffs  Slim fit  A narrow cut from hips to hem ",missing,bottoms
2559,Protest Zeta thermo pants in black,Protest,80.96,"      Living that Alpine life     High rise       Elasticated waistband  Four-way stretch for unrestricted movement    Small logo   Super-skinny fit  Extra-tight cut, regular on the waist ",missing,bottoms
2560,Missguided co-ord velour joggers in rust,Missguided,44.98,"     Your casual vibe, sorted      Stretch waistband       Side pockets      Fitted cuffs  Relaxed fit  For a slouchy silhouette ",missing,bottoms
2561,ASOS DESIGN Curve mix & match culotte with tie waist,ASOS DESIGN,44.98," Suitable for work and play  High rise  Tie waist      Side pockets      Cropped length  Wide-cut leg  Fitted at the top, flowing at the bottom ",missing,bottoms
2562,ASOS DESIGN lounge premium knitted rib cropped trouser,ASOS DESIGN,50.37,"     Somewhere between pyjamas and actual clothes  High rise  Stretch waist  Cropped length  Wide leg  Fitted at the top, flowing at the bottom ",missing,bottoms
2563,ASOS DESIGN Tall ultimate jersey harem trousers,ASOS DESIGN,28.79,     Put the jeans away for a day  High-rise waist      Side pockets      Fitted cuffs      Regular fit  Just select your usual size ,missing,bottoms
2564,ASOS DESIGN Tall abstract printed satin wide leg trouser,ASOS DESIGN,53.97,     Coming soon to your Saved Items  Stretch waistband  All-over print  Wide leg  Regular fit on the waist ,missing,bottoms
2565,ASOS DESIGN Tall easy wide leg jogger in check,ASOS DESIGN,57.57,      For your everyday thing    Check design   High rise  Drawstring waist  Side pockets  Check design  Wide leg  Regular fit on the waist ,missing,bottoms
2566,Motel high waist flared trousers with cut out chain detail co-ord,Motel,80.96,     They’re everything you’ve been scrolling for  High-rise waist  Cut-out detail  Chain insert  Flared shape  Cut with a skinny leg that flares at the knee ,missing,bottoms
2567,The Ragged Priest high waist trousers with zip detail,The Ragged Priest,98.95,     Add-to-bag potential: considerable  High-rise waist  Zip fly  Functional pockets  Regular fit  Just select your usual size ,missing,bottoms
2568,COLLUSION nylon trouser with pockets,COLLUSION,44.98,"     Your casual vibe, sorted  Adjustable waistband  Functional pockets  Adjustable toggle details  Regular fit  Just select your usual size ",missing,bottoms
2569,ASOS Design co-ord colour block wide leg knit trouser,ASOS DESIGN,53.97,"      Part of a co-ord set   Hoodie sold separately  High rise      Stretch waist      Side-stripe taping    Wide leg   Fitted at the top, flowing at the bottom ",missing,bottoms
2570,Ellesse tracksuit bottoms with side logo in sherpa co-ord,ellesse,89.96,      Part of a co-ord set   Top sold separately   Drawstring waistband   ellesse logos      Side pockets      Fitted cuffs      Regular fit  Just select your usual size  Exclusive to ASOS ,missing,bottoms
2571,ASOS DESIGN extreme tapered 80s trousers in candy pink,ASOS DESIGN,57.57,     Introduce them to your friends      High rise      Concealed fly      Side pockets      Tapered fit  A relaxed cut around the thigh with a slimmer shape through the leg ,missing,bottoms
2572,New Look high waist leggings,New Look,16.17,     Add them to your everyday line-up      High-rise waist      Elasticated waistband  Bodycon fit  A tight cut to the body ,missing,bottoms
2573,Pimkie faux leather skinny trousers in black,Pimkie,39.56,     For your daytime thing  High rise  Concealed fly  Button fastening  Skinny fit  Cut very closely from hips to hem ,missing,bottoms
2574,ASOS DESIGN Tall high waist trousers in skinny fit,ASOS DESIGN,44.98,      They’re everything you’ve been scrolling for    High-rise waist    Side-zip fastening        Plain design  Skinny fit  Cut very closely from hips to hem ,missing,bottoms
2575,Missguided co-ord knitted wide leg trousers in grey,Missguided,57.57," Part of a co-ord set  Sweatshirt sold separately      High rise  Tie waist       Cargo-style pockets to leg   Wide leg  Fitted at the top, flowing at the bottom  Exclusive to ASOS ",missing,bottoms
2576,Daisy Street Plus straight leg trousers in snake print pu,Daisy Street,53.96,      Coming soon to your Saved Items    Snakeskin print   High-rise waist      Concealed fly       Side pockets       Straight-cut leg       Regular fit  True to size ,missing,bottoms
2577,Noisy May faux leather legging,Noisy May,25.19,     Add them to your everyday line-up      High rise      Stretch waistband  Bodycon fit  A tight cut to the body ,missing,bottoms
2578,ASOS DESIGN tailored tie waist tapered ankle grazer trousers,ASOS DESIGN,44.98,"     Suitable for life in or out of the office  High rise  Detachable waist tie  Zip fly  Side pockets  Ankle-grazer design   Regular, tapered fit  A standard cut around the thigh with a narrow shape through the leg ",missing,bottoms
2579,ASOS DESIGN Petite uber wide leg culotte in velvet,ASOS DESIGN,68.37,"     Part of our responsible edit      High-rise waist      Concealed fly      Functional pockets  Wide leg  Fitted at the top, flowing at the bottom ",missing,bottoms
2580,River Island Molly faux leather skinny trouser in black,River Island,71.96,"     An alternative to your denim  Mid-rise waist  Belt loops  Zip fly  Faux front pockets  Back patch pockets  Skinny fit  Tight cut, regular on the waist ",missing,bottoms
2581,The Couture Club skinny motif jogger in washed pink,River Island,71.96, Add-to-bag potential: considerable  High rise  Drawstring waist  Side pockets  The Couture Club logo  Fitted cuffs  Skinny fit  Cut very closely from hips to hem ,missing,bottoms
2582,Puma be bold legging in black,PUMA,89.96,"      Activewear, but make it fashion    High rise       Elasticated waistband  Colour-block design  PUMA logo      Bodycon fit  A tight cut to the body ",missing,bottoms
2583,New Look Tall tie waist leather look trousers in black,New Look,44.96,"     For your daytime thing      High rise    Zip fly     Drawstring waistband       Functional pockets  Regular fit   No surprises, just a classic cut ",missing,bottoms
2584,Reclaimed Vintage inspired suit trousers in silver metallic,Reclaimed Vintage,62.97,     Worth making plans for  High rise  Slim leg  Regular fit  True to size  Exclusive to ASOS ,missing,bottoms
2585,Lace & Beads tiered tulle palazzo trousers in pale pink,Lace & Beads,116.94,     Cue the party playlist  High rise  Zip-side fastening  Tiered design  Regular fit  Just select your usual size ,missing,bottoms
2586,ASOS DESIGN Tall oversized jogger,ASOS DESIGN,39.58,"     Your casual vibe, sorted       Drawstring waistband       Side pockets      Fitted cuffs      Oversized fit  More room for activities  ",missing,bottoms
2587,ASOS DESIGN leopard jacquard skinny trouser with seam detail,ASOS DESIGN,44.98,     Put the jeans away for a day      Leopard design  High-rise waist      Elasticated waistband  Skinny fit  Cut very closely from hips to hem ,missing,bottoms
2588,Wolf & Whistle tie dye leggings in black,Wolf & Whistle,62.97 ,     Part of our responsible edit      Elasticated waistband      Printed panels      Bodycon fit      A tight cut to the body      Print and pattern placement may vary  Exclusive to ASOS ,missing,bottoms
2589,ASOS DESIGN tailored clean culottes,ASOS DESIGN,44.98,     Add-to-bag potential: considerable  Mid-rise waist  Functional pockets  Side-zip fastening  Regular fit  Just select your usual size ,missing,bottoms
2590,Hollister oxford trousers in check,Hollister,52.17,      Give your jeans a day off    Check pattern   High-rise waist       Concealed fly    Side and jet back pockets       Regular fit  True to size ,missing,bottoms
2591,Pimkie faux leather coated leggings in black,Pimkie,19.77,     For your daytime thing      Regular rise       Elasticated waistband      Cropped length  Bodycon fit  A tight cut to the body ,missing,bottoms
2592,Sacred Hawk velvet legging trousers in snake,Sacred Hawk,62.97,     Add-to-bag potential: considerable  Snakeskin print  High rise  Elasticated waist  Super-skinny fit  Cut very closely from hips to hem ,missing,bottoms
2593,ASOS DESIGN Maternity lounge velour jogger,Sacred Hawk,35.98,"      For when plans get cancelled, but you weren't going anyway    Stretch waistband       Contrast piping      Fitted cuffs      Regular fit  Just select your usual size  Designed to fit you from bump to baby ",Pink,bottoms
2594,ASOS DESIGN Curve utility jogger,ASOS DESIGN,39.58,"     Your casual vibe, sorted  High rise   Drawstring waist      Cargo pockets  Fitted cuffs  Slim, tapered fit  Cut close around the thigh with a slim shape through the leg ",missing,bottoms
2595,ASOS DESIGN supersoft jogger with seam detail and tie waist,ASOS DESIGN,39.58,"     Your casual vibe, sorted      Stretch waistband with tie      Side pockets      Fitted cuffs  Regular fit  Just select your usual size ",missing,bottoms
2596,& Other Stories short leggings with lace detail in black,& Other Stories,48.58,"     Your casual vibe, sorted  Stretch waistband  Lace trim      Close-cut bodycon fit ",missing,bottoms
2597,True Decadence high waist multi tiered trouser with ruffle trim in dark blue,True Decadence,161.92,      For that thing you have to go to    Fully lined    High-rise waist       Fitted waistband   Tiered design   Ruffle trims        Wide-cut leg    Zip back    Hook-and-eye closure       Regular fit  Just select your usual size ,missing,bottoms
2598,ASOS DESIGN pop slim suit trousers,ASOS DESIGN,57.57,     For that thing you have to go to   High-rise waist        Concealed fly    Side pockets   Slim fit  For a tailored silhouette ,missing,bottoms
2599,South Beach yoga set in navy,ASOS DESIGN,61.17,missing,missing,bottoms
2600,ASOS DESIGN co-ord metallic knitted trousers,ASOS DESIGN,62.97, Part of a co-ord set  Top sold separately  Ribbed finish      High waist       Stretch waistband   Bodycon fit  A tight cut to the body ,missing,bottoms
2601,Boohoo button detail wide leg trouser in black,boohoo,46.78,"     A smarter alternative to your denim  High rise  Button detailing  Stretch waistband with zip-back fastening  Wide-cut leg  Fitted at the top, flowing at the bottom ",missing,bottoms
2602,ASOS DESIGN spray on leather look trouser,ASOS DESIGN,44.98,     Easily dressed up or down  High rise  Side zip fastening  Super-skinny fit  Cut very closely from hips to hem ,missing,bottoms
2603,ASOS DESIGN Petite high waist trousers in skinny fit,ASOS DESIGN,44.98, For that thing you have to go to  High rise  Side-zip fastening  Jet back pockets  Skinny fit  Cut very closely from hips to hem ,missing,bottoms
2604,COLLUSION Plus high waist legging,COLLUSION,10.79,     Add them to your everyday line-up  High rise  Stretch waistband  Bodycon fit  A tight cut to the body ,missing,bottoms
2605,New Look leggings in black,New Look,17.97,     These are a bit of you   Stretch waistband  Plain design      Close-cut bodycon fit ,missing,bottoms
2606,River Island Plus faux leather paperbag trousers in black,River Island,80.96,      Add them to your everyday line-up    High rise        Paper-bag waist    Belted design    Side pockets       Regular fit  Just select your usual size ,missing,bottoms
2607,Vero Moda tailored cigarette trousers,Vero Moda,50.37,"      They’re everything you’ve been scrolling for    High-rise waist    Concealed fly       Side pockets  Regular, tapered fit  A standard cut around the thigh with a narrow shape through the leg ",missing,bottoms
2608,Bershka dogtooth embellished trouser and crop top co-ord in black,Vero Moda,79.13,missing,missing,bottoms
2609,Dare 2b X Julien Macdonald Ladyship ski pant in monochrome animal print,Dare 2b,287.86, Collaboration with Julien Macdonald   Soft fleece lining  Concealed fly  Belted waist  Zip pockets   Animal design  Zipped cuffs  Regular fit  Just select your usual size ,missing,bottoms
2610,ASOS DESIGN floral print plisse culotte,ASOS DESIGN,44.98,"     For your daytime thing      High rise  Stretch waistband   Floral design  Wide leg  Fitted at the top, flowing at the bottom ",missing,bottoms
2611,ASOS DESIGN Tall wide leg trousers in leopard print,ASOS DESIGN,50.37,     We're still not over animal print  High rise  Elasticated waistband  Cut with a wide leg  Regular fit  Just select your usual size  ,missing,bottoms
2612,ASOS DESIGN seatbelt tapered trousers,ASOS DESIGN,71.96,"     Put the jeans away for a day      High rise   Belt loops  Concealed fly   Belted waist          Side pockets      Regular, tapered fit  A standard cut around the thigh with a narrow shape through the leg ",missing,bottoms
