,brand,title,price,description,colour,material
2568,Undiz,Preppiz Bowiz Push Up Bra,S$ 27.00,"- Solid tone lace trim push up bra
- V neckline
- Unlined
- Regular fit
- Adjustable back hook fastening
- Adjustable shoulder straps
- Lightly padded push up cups
- Polyamide blend
- Model wears a size 90B and is 170cm tall",Granny,"90% Polyamide, 10% Elastane"
2569,FOREVER 21,Fleece Colorblock Lounge Shorts,S$ 25.00,"- Dual tone zip detail pyjama shorts
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- 2 front side zip pockets
- Polyblend",Black/White,"66% Polyester, 34% Rayon"
2570,UniqTee,Beary Sleepy Pajamas Set,S$ 17.90,"Top
- Short sleeved printed top
- Crew neckline
- Unlined
- Regular fit
- Cotton

Bottom
- Striped toned shorts
- Regular fit
- Elasticised waistband
- 2 pockets
- Cotton
- Model wears an M and is 173cm tall",Grey,100% Cotton
2571,Cotton On Body,Audrey Brasiliano Brief,S$ 12.00,"- Solid toned lace brief
- Low rise
- Slim fit
- Elasticised waistband
- Cheeky Brazilian style back shaping
- Polyamide blend
- Model wears an S and is 172cm tall",Misty Jade,"90% Polyamide, 10% Elastane"
2572,Cosabella,Never Say Never Racie Racer Back Bra,S$ 83.90,"- Solid tone racerback lace bra
- No cups
- Slim fit
- Elasticated band fastening
- Polyamide blend
- Model wears an S and is 180cm tall",Black,Blend
2573,Sunnydaysweety,Lace Triangle Bra With Matching Pantie A080650BK,S$ 74.00,- Solid and Lace Matching- Little Ribbon at front- See Through of Back Wings- Set with Pantie ,Black,"Cotton Blend, Lace"
2574,Cosabella,Softie Soft Padded Bra,S$ 128.90,"- Solid tone strappy bra with lace hem detail
- V neckline
- Unlined
- Regular fit
- Adjustable back hook fastening
- Adjustable shoulder straps
- Lightly padded cups
- Polyamide blend
- Model wears an S and is 180cm tall",Blush,"83% Polyamide, 10% Polyester, 7% Elastane"
2575,Ann Summers,Tamsen Triple Boost Bra,S$ 52.90,"- Two tone sculpted satin bra with lace trim
- Double padded cups with underwires
- Regular fit
- Hook fastening
- Adjustable shoulder straps
- Polyblend
- Model wears a size 34B and is 172cm tall",Pink/Black,"62% Polyamide, 29% Polyester, 9% Elastane"
2576,Calvin Klein,Calvin Klein Hipster,S$ 33.00,nylon hipster,SMOKE,[]
2577,LC Waikiki,Maternity Black T-Shirt And Pants Set,S$ 26.90,"Top:
- Graphic maternity tank top
- Round neckline
- Regular fit
- Cotton blend

Bottom:
- Polka dot maternity pants with tied hem
- High rise
- Slim fit
- Elasticated waistband 
- Cotton blend
- Model wears an S and is 170cm tall",Black,"96% Cotton, 4% Elasthane/Spandex"
2578,DORINA,Kendall Plunge Push Up Bra,S$ 35.90,"- Lace overlay plunging push up bra
- Regular fit
- Padded cups
- Hook fastening
- Adjustable shoulder straps
- Polyamide blend
- Model wears a size 34B and is 174cm tall",Pink,61% Polyamide 27% Polyester 12% Elastane
2579,ZALORA CORE,5 Pack Core Women's Boy Short Panties,S$ 47.50,"- Solid tone boyleg style panties
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Cotton blend","White, Navy, Maroon, Light Grey, Black",95% Cotton 5% Spandex
2580,LYCKA,LCL9507 European Style Lady Sexy Lace Sleepwear Beige,S$ 38.00,"-Made of Quality Imitated Silk Fabric / Polyester
-V Necklace
-Lace Trimming
-Sleeveless
Front Spllit Nightwear
-Relaxed Fit",Beige,Polyester
2581,LYCKA,LYCKA-LMM1120- Lady Sexy Lace Bra And Panty Set-White,S$ 30.20,"-3/4 cup lace bra
-Front Hook Fastening
-Y-Shaped Back Strap
-Sexy and Regular Comfort",White,Nylon
2582,Nike,Nike Indy Air Grx Sports Bra,S$ 55.00,"- Best for training
- Brand logo printed sports bra with yoke back strap
- Low impact support
- Lightly padded for enhanced coverage and shaping
- Soft, Dri-FIT fabric moves sweat from your skin for quicker evaporation
- Slim fit
- Adjustable straps
- Removable padded cups
- Polyblend",Ocean Cube/Black,"88% Recycled Polyester, 12% Spandex"
2583,ZALORA BASICS,Lounge Lace Trim Top,S$ 19.90,"- Melange strappy top with lace inserts
- Unlined
- V neckline
- Regular fit
- Adjustable straps
- Polyblend
- Model wears an S and is 174cm tall",Light Grey Marl,"65% Rayon, 35% Polyester"
2584,Ann Summers,Love Me True Body,S$ 83.90,"- Lace bodysuit with eyelash trim
- Slim fit
- Non Padded
- Hook fastening
- Adjustable straps
- Polyamide blend
- Model wears a size 8-10/B-C and is 175cm tall",Viola,Polyamide blend
2585,On Gossamer,Convertible T-Shirt Bra,S$ 62.00,"- T-shirt bra with trim detail
- Foam cups
- Regular fit
- Hook fastening
- Adjustable straps
- Convert to criss-cross, halter, open back and close-set
- Nylon
- Model wears a size 34B and is 172cm tall",Cosmo pink,Nylon
2586,Cotton On Body,Scarlett Tanga Brasiliano Briefs,S$ 12.00,"- Contrast band sheer lace briefs
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Polyamide blend
- Model wears an S and is 174cm tall",Crystal Pink Jacquard,Blend
2587,Deshabille,Audrey PJ Set Ivory / Black,S$ 143.04,"- Top length: 66cm (Size small); Pant inseam length: 76cm (Size small)
- Curved collar and lapel
- Button-down front; branded shell buttons
- Curved hemline- Contrast piping- Breast pocket
- Elasticised waistband
- Tapered cut leg- Side slant pockets
- Non-functioning fly front detail",White,Cotton
2588,Impression,Summer Print Night Dress,S$ 39.90,"- Semi stripe print lace insert nightie mini dress
- Unlined
- V neckline
- Regular fit
- Slip on style
- Adjustable shoulder straps
- Polyblend
- Model wears an M and is 175cm tall",Peach Multi,Polyblend
2589,LYCKA,LYCKA-LCL1129 European Style Lady Sexy Lace Sleepwear And Gown Two Pieces Set -White,S$ 53.00,"-Made of Quality Imitated Silk Fabric / Polyester
-V Necklace
-Lace Trimming
-Long Sleeve Gown
-Sleeveless
-Relaxed Fit",White,Polyester
2590,Calvin Klein,Calvin Klein Bottoms Up Hipster,S$ 39.00,"An everyday essential, this BOTTOMS UP hipster panty made from silky semi-sheer microfiber features delicate lace trims and a narrow elastic logo waistband.",KNOTTED STRIPE,[]
2591,Calvin Klein,Calvin Klein Flirty Hipster,S$ 39.00,"From our signature Calvin Klein Flirty family, this hipster panty in a modern, cheerful pattern features delicate lace trims around the waistline and legs.",CRSHNG DTS IDLC,[]
2592,Cotton On Body,Supersoft Boyfriend Crew Pullover,S$ 34.99,"- Leopard print sleepwear pullover
- Crew neckline
- Unlined
- Relaxed fit
- Slip on style
- Polyblend
- Model wears an S and is 180cm tall",Moonlight Lilac Tonal Leopard,Blend
2593,DORINA,Spirit Non-Padded Sports Bra,S$ 42.90,"- Solid toned sports bra with mesh details
- Non removable pads
- Regular fit
- Hook fastening
- Adjustable shoulder strap
- Polyamide blend
- Model wears a size 34D and is 172cm tall",Black/Aqua/Yellow,"57% Polyamide, 30% Polyester, 11% Elastane"
2594,Calvin Klein,Calvin Klein Woven Viscose Shorts,S$ 79.00,"Made of 100% premium viscose twill, our Woven Viscose collection features updated silhouettes and sophisticated styles. This pair of shorts features a waistband with a drawcord made of the same fabric and elastic action on the back. High rise style with longer inseams.",LEOPARD CASCADE,[]
2595,GAP,GapBody Stretch Cotton Bikini,S$ 14.90,"- Printed bikini cut panties
- Low rise
- Regular fit
- Elasticised waist
- Cotton blend
- Model wears an S and is 174cm tall",White Pineapples,"93% Cotton, 7% Spandex"
2596,Cotton On Body,Satin Playsuit,S$ 34.99,"- Floral print tie waist satin playsuit
- Notch lapel neckline
- Unlined
- Regular fit
- Front button and tie waist fastening
- Polyester",Electric Bloom,100% Polyester
2597,Impression,Push Up Seamless Bra,S$ 42.90,"Impression creates the ultimate T-shirt bra - classic and minimal, this sultry number features a 3/4 cup design with seamless cups and sides. Let it work its magic and enhance your cleavage, giving no visible bra line while it's at it.

- Polyblend
- Sweetheart neckline
- Padded cups
- Underwire support
- Adjustable shoulder straps
- Padding on inner cups to provide upwards and inwards push effect
- Adjustable hook and eye fastening",Black,Blend
2598,Brave Soul,Multipack Elastic Knickers With Brand Logo,S$ 25.90,"- Solid tone briefs with brand printed waistband
- Pack of 3
- Unlined
- Mid rise
- Regular fit
- Elastic waistband
- Cotton blend
- Model wears an S and is 173cm tall",Pink/White/Turquoise,"96% Cotton, 4% Elastane"
2599,Ann Summers,Midnight Kiss Thong,S$ 28.90,"- Contrast strappy lace briefs
- Mid rise
- Slim fit
- Elasticated waistband fastening
- Polyamide
- Model wears a UK 8 and is 170cm tall",Mint/Black,Polyamide
2600,Free People,Celine Bralette,S$ 77.90,"- Bralette with allover embroidery
- No padding
- Slim fit
- Slip on style
- Adjustable straps
- Polyester
- Model wears an S and is 173cm tall",Mulberry,100% Polyester
2601,Cotton On Body,Audrey Longline Bralette,S$ 24.99,"- Solid toned lace bralette
- Removable pads
- Slip on style
- Adjustable shoulder strap
- Polyamide blend
- Model wears an S and is 174cm tall",Tandoori,Blend
2602,Her Own Words,Soft Touch Bra,S$ 58.90,"-Lightly Lined Full Coverage
- SEAMLESS WINGS: Less irritation, Clean lines
-CONCEALING TECHNOLOGY: No show through.
-SUPER- SOFT TACTILE BRUSHED FABRICS:",Champagne,Blend
2603,Cosabella,Pajama Party Cami & Pants Set,S$ 287.90,"Top
- Stripe print pyjama cami top
- Straight neckline
- Unlined
- Regular fit
- Back teardrop button fastening
- Polyblend

Bottom
- Stripe print pyjama pants
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband with exterior drawstring fastening
- Polyblend
- Model wears an S and is 172cm tall",Wisteria Stripe,[]
2604,Cotton On Body,Rib Henley Sleep Tank Top,S$ 19.99,"- Ribbed button detail sleep tank top
- Scoop neckline
- Unlined
- Slim fit
- Slip on style
- Cotton blend
- Model wears an S and is 172cm tall",Lemon Meringue,"60% Cotton, 40% Polyester"
2605,Cotton On Body,Sleep Recovery Jumpsuit,S$ 39.99,"- Stripe print sleep jumpsuit with low scoop back
- Scoop neckline
- Unlined
- Relaxed fit
- Front button fastening
- Viscose blend
- Model wears an S and is 175cm tall",Sleepy Stripe/ Pink Glow,"95% Viscose, 5% Elastane"
2606,FOREVER 21,Striped Print Lounge Pants,S$ 31.90,"- Lounge pants with stripe print
- Medium rise
- Relaxed fit
- Elasticized waistband
- Self-tie waist closure
- Polyblend",Navy/Burgundy,Polyblend
2607,Teyli,Sara Panties,S$ 28.17,"-Women's panties
- They present the buttocks in a sexy way
- Panties made of mesh and lace

- Elastic waistband",White,"This item is not valid for returns, refunds and exchanges"
2608,Dorothy Perkins,Pink Ribbed Shorts,S$ 29.90,"- Solid tone textured ribbed pants
- Mid rise
- Regular fit
- Elasticised waistband
- Drawstring fastening
- Viscose blend
- Model wears an S and is 176cm tall",Pink,[]
2609,Kaleidoscope,SCALLOP Multi Color Embroidary Lace Top,S$ 81.00,"- Scallop crochet lace in front, soften mesh with adjustable shoulder straps, hook and eye closesure at back. Full of romantic feel.",Pink,100% Polyester
2610,OVS,Moulded Padded Wire Bra,S$ 28.90,"- Solid tone padded bra
- Non-removable padded cups
- Slim fit
- Hook fastening
- Adjustable shoulder strap
- Polyamide blend
- Model wears a size 2B and is 177cm tall",Black Bean,Blend
2611,VIVIESTA SPORT,Sheer Mesh Panel Open Back Sports Bra,S$ 82.00,"Sexy backless mesh sports bra with elasticized hem and sheer panels. Dry-wicking and slim seaming stretch fabric for added comfort. Stay stylish from studio to street.
- Performance stretch fabric for added comfort
- Strap and back design for extra support
- Removable cups to customize your fit to perfection",Black,"Polyester, Spandex"
2612,Cotton On Body,Love Story Woven Cami Top,S$ 24.99,"- Solid tone lace insert sleep cami top
- Scoop neckline
- Relaxed fit
- Adjustable straps
- Polyester
- Model wears an S and is 174cm tall",Hushed Violet,100% Polyester
2613,Cotton On Body,Love Story Satin & Lace Brasiliano Brief,S$ 12.00,"- Solid shade Brazilian style back lace briefs with satin finish
- Low rise
- Regular fit
- Elasticated waistband
- Polyamide blend
- Model wears an S and is 170cm tall",Gilded Beige,"This item is not valid for returns, refunds and exchanges"
2614,Cosabella,Never Say Never Dreamie Triangle Soft Bra,S$ 83.90,"- Solid tone triangle scallop lace bra
- No cups
- Slim fit
- Hook fastening
- Polyamide blend
- Model wears an S and is 180cm tall",Black,"91% Polyamide, 9% Elastane"
2615,Cotton On Body,Cindy Longline Wirefree Bra,S$ 24.99,"Cindy Longline Wirefree Bra

The Cindy Longline Wirefree Bra is a bra that will make you feel feminine from the inside out. With wide lace details over comfortable wirefree cups, you'll want to show this one off under a cute sheer shirt.

- Soft natural shape, free from underwire
- Smooth lightly lined cups showing your perfect natural shape
- Adjustable strap sliders for a personal fit
- Closure: 2-row, 3-column coated metal hook-and-eye closure in back.",Black,"90% Polyamide, 10% Elastane Outer, 100% Polyurethane Cups"
2616,Impression,Duo Tone Bra,S$ 22.90,"- Duo toned bra with fine scallop hem
- Padded cups
- Regular fit
- Hook fastening
- Adjustable shoulder straps
- Cotton blend
- Model wears an S and is 177cm tall",Blue,"95% Cotton, 5% Spandex"
2617,Impression,Duo Tone Bra,S$ 22.90,"- Duo toned bra with fine scallop hem
- Padded cups
- Regular fit
- Hook fastening
- Adjustable shoulder straps
- Cotton blend
- Model wears an M and is 177cm tall",Purple,"95% Cotton, 5% Spandex"
2618,Her Own Words,Solutions Flexi Wire Butterfly Push Up,S$ 71.90,"-Flexible Support Butterfly Push Up Bra
- ENGINEERED CUPS: Embedded flexible 3D plastic wire molded into a one piece pad for a smooth and supportive fit
TECHNOLOGY WING: Even pressure for smooth lines
WING PLUS:",Summer Orchid,Blend
2619,Impression,Push Up Bra,S$ 32.90,"- Push up bra with lace mesh panel
- Padded cups
- Underwire support
- Regular fit
- Adjustable shoulder straps
- Back hook fastening
- Polyblend
- Model wears a size 32B and is 173cm tall",Black,Blend
2620,Cosabella,Never Say Never Flirtie Bandeau Bra,S$ 83.90,"- Solid tone lace bandeau bra
- No cups
- Slim fit
- Elasticated band fastening
- Cotton blend
- Model wears an S and is 180cm tall",Black,"50% Cotton, 43% Polyamide, 7% Elastane"
2621,On Gossamer,Microfiber T-Shirt Bra,S$ 61.00,"- Solid tone padded bra
- Non-removable padded cups
- Slim fit
- Hook fastening
- Nylon
- Model wears a size 34B and is170cm< tall",Champagne,Nylon
2622,Ann Summers,Sexy Lace 2 G-String,S$ 15.90,"- Dual tone sheer lace trim G-string panties
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Polyamide blend
- Model wears an S and is 180cm tall",Green,"88% Polyamide, 12% Elastane"
2623,DORINA,Claire/2-Tone Hipster Briefs,S$ 15.90,"- Solid shade briefs with lace detail
- Medium rise
- Regular fit
- Elasticized waistband
- Polyamide blend
- Model wears a UK 8 and is 172cm tall",Pink,"67% Polyamide, 21% Viscose, 12% Elastane"
2624,GAP,GapBody Lace Bikini,S$ 19.90,"- Lace trim bikini cut panties
- Low rise
- Slim fit
- Elasticised waist
- Nylon blend
- Model wears an S and is 174cm tall",True Black,"96% Nylon, 4% Spandex"
2625,LYCKA,LMM2101- Lady Sexy Lace Bra And Panty Set-Red,S$ 42.00,"-3/4 cup lace bra
-Fixed Shoulder Strap
-Front Hook Fastening
-Sexy and Regular Comfort",Red,Polyester
2626,Cotton On Body,Everyday Mesh Panel Brasiliano Brief,S$ 12.00,"- Leopard print panel mesh brief
- Low rise
- Regular fit
- Elasticised waistband
- Cheeky Brazilian style back shaping
- Welded heat pressed seams offer a smooth no-see finish
- Polyamide blend
- Model wears an S and is 172cm tall",True Leopard,Blend
2627,On Gossamer,Next To Nothing Hip Bikini Cut Bottom,S$ 24.00,"- Sheer mesh bikini cut panties with trimmed edge
- Unlined
- Low rise
- Slim fit
- Elastic waistband
- Nylon
- Model wears an S and is 175cm tall",Bluedahlia,100% Nylon
2628,Cotton On Body,Cropped Henley Long Sleeve Top,S$ 24.99,"- Solid shade waffle textured top
- Round neckline
- Unlined
- Relaxed fit
- Front button fastening
- Polyblend",White,"62% Polyester, 33% Cotton, 5% Elastane"
2629,ZALORA BASICS,Lounge Stripe Cosy Knitted Jumper,S$ 34.90,"- Ribbed jumper with stripes
- Round neckline
- Relaxed fit
- Unlined
- Slip on style
- Polyester
- Model wears an S and is 174cm tall",Navy & White,100% Polyester
2630,Calvin Klein,Calvin Klein Spot Floral Hipster,S$ 69.00,A glamorous intimate hipster bikini constructed with spot floral lace and mesh panels. With an elasticated waist and a full cotton gusset.,BLACK,[]
2631,On Gossamer,Next To Nothing Micro T-Shirt Bra,S$ 59.00,"- Solid tone lightweight T-shirt bra
- Unlined
- Slim fit
- Back hook closure
- Adjustable straps
- Nylon blend
- Model wears a size 34C and is 175cm tall",Bluedahlia,"74% Nylon, 26% Elastane"
2632,FOREVER 21,Grey Pyjama Shorts,S$ 20.90,"- Melange hue contrast waistband pyjama shorts
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Polyester",Grey,100% Polyester
2633,OVS,Womens Briefs,S$ 14.90,"- Basic two pack briefs
- Low rise
- Slim fit
- Elasticised waist
- Pack of two
- Cotton blend
- Model wears a size IT 2 and is 174cm tall",Black/White,"This item is not valid for returns, refunds and exchanges"
2634,Deshabille,Santa Monica Pant & Tee Set,S$ 129.00,"The Santa Monica Pants & Tee Set from Deshabillé is perfect for movie nights, bedtime, and beyond. Comprised of two winning separates: a plain white tee crafted from soft modal/spandex jersey and tapered leg bottoms, finished with side pockets and a cotton herringbone waist tie.

- Length (AU S): Top 62cm; Pant - Inside Leg: 72cm, Front Rise: 24cm; Leg Opening: 27cm
Top:
- Loose fit
- High V neck with wide band
- Short sleeves
- Slighlty curved hems
Pants:
- Relaxed fit
- Tapered Leg shape
- White cuffs, cinched at ankle
- Mid weight stretch cotton yarn dyed stripe fabric
- Wide white elasticated waistband with cotton herringbone drawstring tie threaded through gold metal eyelets
- Side slant pockets",Black/White,Top - 95% Modal / 5% Spandex Jersey 220gsm Pant - 95% Cotton / 5% Spandex Jersey 180gsm
